"","X.1","X","numquake","avgmag","summag","locx","locy","numdrill","sumbbls","sumpsi","numbigquake","rfp","catbig"
"46",46,46,0,0,0,-97.2875,36.7833333333333,4,166000,6690,0,0.011,0
"47",47,47,0,0,0,-97.1125,36.7833333333333,3,121440,4665,0,0.560133333333333,0
"48",48,48,0,0,0,-96.9375,36.7833333333333,1,500,500,0,-1.34892097491957e-16,0
"49",49,49,0,0,0,-96.7625,36.7833333333333,0,0,0,0,0.129693278202817,0
"50",50,50,0,0,0,-96.5875,36.7833333333333,0,0,0,0,0.129693278202817,0
"51",51,51,0,0,0,-96.4125000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"52",52,52,0,0,0,-96.2375000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"53",53,53,0,0,0,-96.0625000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"54",54,54,0,0,0,-95.8875000000001,36.7833333333333,5,1900,1100,0,1.14385,0
"55",55,55,0,0,0,-95.7125000000001,36.7833333333333,6,23200,3941,0,0.231266666666667,0
"56",56,56,0,0,0,-95.5375000000001,36.7833333333333,3,6300,1105,0,0.988083333333333,0
"57",57,57,0,0,0,-95.3625000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"58",58,58,0,0,0,-95.1875000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"59",59,59,0,0,0,-95.0125000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"60",60,60,0,0,0,-94.8375000000001,36.7833333333333,0,0,0,0,0.129693278202817,0
"61",61,61,0,0,0,-99.9125,36.6388888888889,0,0,0,0,0.129693278202817,0
"62",62,62,0,0,0,-99.7375,36.6388888888889,0,0,0,0,0.129693278202817,0
"63",63,63,0,0,0,-99.5625,36.6388888888889,0,0,0,0,0.129693278202817,0
"64",64,64,0,0,0,-99.3875,36.6388888888889,0,0,0,0,0.129693278202817,0
"65",65,65,0,0,0,-99.2125,36.6388888888889,0,0,0,0,0.129693278202817,0
"66",66,66,0,0,0,-99.0375,36.6388888888889,0,0,0,0,0.129693278202817,0
"67",67,67,0,0,0,-98.8625,36.6388888888889,0,0,0,0,0.129693278202817,0
"68",68,68,0,0,0,-98.6875,36.6388888888889,1,80000,1500,0,6.10873795093795,0
"69",69,69,0,0,0,-98.5125,36.6388888888889,2,120000,3500,0,0.180566666666667,0
"70",70,70,1,2.6,2.6,-98.3375,36.6388888888889,3,220000,5000,1,0.514766666666667,1
"71",71,71,1,2.8,2.8,-98.1625,36.6388888888889,1,60000,1000,1,1.524,1
"72",72,72,7,2.83,19.8,-97.9875,36.6388888888889,2,82500,4500,7,0.4894,1
"73",73,73,19,2.9,55.1,-97.8125,36.6388888888889,6,183500,12700,19,0.554866666666666,1
"74",74,74,10,2.68,26.8,-97.6375,36.6388888888889,4,181000,8603,9,0.00513333333333331,1
"75",75,75,1,3.3,3.3,-97.4625,36.6388888888889,2,105000,4880,1,0.541733333333333,1
"76",76,76,1,3.3,3.3,-97.2875,36.6388888888889,4,126000,6465,1,0.1664,1
"77",77,77,0,0,0,-97.1125,36.6388888888889,5,67600,7000,0,0.0736333333333333,0
"78",78,78,0,0,0,-96.9375,36.6388888888889,1,20000,2000,0,0.00751363636363628,0
"79",79,79,0,0,0,-96.7625,36.6388888888889,0,0,0,0,0.129693278202817,0
"80",80,80,0,0,0,-96.5875,36.6388888888889,0,0,0,0,0.129693278202817,0
"81",81,81,0,0,0,-96.4125000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"82",82,82,0,0,0,-96.2375000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"83",83,83,0,0,0,-96.0625000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"84",84,84,0,0,0,-95.8875000000001,36.6388888888889,1,3000,500,0,0.00583333333333321,0
"85",85,85,0,0,0,-95.7125000000001,36.6388888888889,2,18000,2425,0,0.145766666666667,0
"86",86,86,0,0,0,-95.5375000000001,36.6388888888889,1,300,339,0,-1.34892097491957e-16,0
"87",87,87,0,0,0,-95.3625000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"88",88,88,0,0,0,-95.1875000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"89",89,89,0,0,0,-95.0125000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"90",90,90,0,0,0,-94.8375000000001,36.6388888888889,0,0,0,0,0.129693278202817,0
"91",91,91,0,0,0,-99.9125,36.4944444444444,0,0,0,0,0.129693278202817,0
"92",92,92,0,0,0,-99.7375,36.4944444444444,0,0,0,0,0.129693278202817,0
"93",93,93,0,0,0,-99.5625,36.4944444444444,0,0,0,0,0.129693278202817,0
"94",94,94,0,0,0,-99.3875,36.4944444444444,0,0,0,0,0.129693278202817,0
"95",95,95,0,0,0,-99.2125,36.4944444444444,0,0,0,0,0.129693278202817,0
"96",96,96,0,0,0,-99.0375,36.4944444444444,0,0,0,0,0.129693278202817,0
"97",97,97,0,0,0,-98.8625,36.4944444444444,0,0,0,0,0.129693278202817,0
"98",98,98,0,0,0,-98.6875,36.4944444444444,0,0,0,0,0.129693278202817,0
"99",99,99,1,2.6,2.6,-98.5125,36.4944444444444,1,60000,2000,1,0.116663636363636,1
"100",100,100,0,0,0,-98.3375,36.4944444444444,1,60000,2000,0,0.116663636363636,0
"101",101,101,0,0,0,-98.1625,36.4944444444444,1,60000,2000,0,0.116663636363636,0
"102",102,102,1,3,3,-97.9875,36.4944444444444,2,140000,4000,1,0.6098,1
"103",103,103,14,2.93,41,-97.8125,36.4944444444444,1,60000,2000,14,0.116663636363636,1
"104",104,104,1,2,2,-97.6375,36.4944444444444,3,30500,5000,0,0.324766666666667,0
"105",105,105,0,0,0,-97.4625,36.4944444444444,3,56000,4301,0,0.5347,0
"106",106,106,0,0,0,-97.2875,36.4944444444444,4,86000,6906,0,0.0198333333333333,0
"107",107,107,2,3.05,6.1,-97.1125,36.4944444444444,0,0,0,2,0.129693278202817,1
"108",108,108,2,3.05,6.1,-96.9375,36.4944444444444,1,20000,2000,2,0.00751363636363628,1
"109",109,109,0,0,0,-96.7625,36.4944444444444,0,0,0,0,0.129693278202817,0
"110",110,110,0,0,0,-96.5875,36.4944444444444,0,0,0,0,0.129693278202817,0
"111",111,111,0,0,0,-96.4125000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"112",112,112,0,0,0,-96.2375000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"113",113,113,0,0,0,-96.0625000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"114",114,114,0,0,0,-95.8875000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"115",115,115,0,0,0,-95.7125000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"116",116,116,0,0,0,-95.5375000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"117",117,117,0,0,0,-95.3625000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"118",118,118,0,0,0,-95.1875000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"119",119,119,0,0,0,-95.0125000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"120",120,120,0,0,0,-94.8375000000001,36.4944444444444,0,0,0,0,0.129693278202817,0
"121",121,121,0,0,0,-99.9125,36.35,1,5000,1000,0,0.477966666666667,0
"122",122,122,0,0,0,-99.7375,36.35,0,0,0,0,0.129693278202817,0
"123",123,123,0,0,0,-99.5625,36.35,0,0,0,0,0.129693278202817,0
"124",124,124,0,0,0,-99.3875,36.35,0,0,0,0,0.129693278202817,0
"125",125,125,0,0,0,-99.2125,36.35,0,0,0,0,0.129693278202817,0
"126",126,126,0,0,0,-99.0375,36.35,0,0,0,0,0.129693278202817,0
"127",127,127,0,0,0,-98.8625,36.35,1,3000,500,0,0.00583333333333321,0
"128",128,128,0,0,0,-98.6875,36.35,1,3000,500,0,0.00583333333333321,0
"129",129,129,1,2.6,2.6,-98.5125,36.35,0,0,0,1,0.129693278202817,1
"130",130,130,0,0,0,-98.3375,36.35,0,0,0,0,0.129693278202817,0
"131",131,131,0,0,0,-98.1625,36.35,2,23000,2500,0,0.1045,0
"132",132,132,0,0,0,-97.9875,36.35,0,0,0,0,0.129693278202817,0
"133",133,133,0,0,0,-97.8125,36.35,1,3000,1000,0,0.477633333333333,0
"134",134,134,0,0,0,-97.6375,36.35,3,110000,8850,0,0.0281,0
"135",135,135,0,0,0,-97.4625,36.35,0,0,0,0,0.129693278202817,0
"136",136,136,0,0,0,-97.2875,36.35,5,120000,9260,0,0.0899666666666667,0
"137",137,137,0,0,0,-97.1125,36.35,4,144500,8145,0,0.381433333333333,0
"138",138,138,1,2.8,2.8,-96.9375,36.35,0,0,0,1,0.129693278202817,1
"139",139,139,0,0,0,-96.7625,36.35,0,0,0,0,0.129693278202817,0
"140",140,140,0,0,0,-96.5875,36.35,0,0,0,0,0.129693278202817,0
"141",141,141,0,0,0,-96.4125000000001,36.35,8,13300,5767,0,0.222766666666667,0
"142",142,142,0,0,0,-96.2375000000001,36.35,0,0,0,0,0.129693278202817,0
"143",143,143,0,0,0,-96.0625000000001,36.35,0,0,0,0,0.129693278202817,0
"144",144,144,0,0,0,-95.8875000000001,36.35,1,1000,500,0,-1.37334588146132e-16,0
"145",145,145,0,0,0,-95.7125000000001,36.35,1,1000,500,0,-1.37334588146132e-16,0
"146",146,146,0,0,0,-95.5375000000001,36.35,0,0,0,0,0.129693278202817,0
"147",147,147,0,0,0,-95.3625000000001,36.35,0,0,0,0,0.129693278202817,0
"148",148,148,0,0,0,-95.1875000000001,36.35,0,0,0,0,0.129693278202817,0
"149",149,149,0,0,0,-95.0125000000001,36.35,0,0,0,0,0.129693278202817,0
"150",150,150,0,0,0,-94.8375000000001,36.35,0,0,0,0,0.129693278202817,0
"151",151,151,0,0,0,-99.9125,36.2055555555555,1,5000,1000,0,0.477966666666667,0
"152",152,152,0,0,0,-99.7375,36.2055555555555,0,0,0,0,0.129693278202817,0
"153",153,153,0,0,0,-99.5625,36.2055555555555,0,0,0,0,0.129693278202817,0
"154",154,154,0,0,0,-99.3875,36.2055555555555,0,0,0,0,0.129693278202817,0
"155",155,155,0,0,0,-99.2125,36.2055555555555,0,0,0,0,0.129693278202817,0
"156",156,156,0,0,0,-99.0375,36.2055555555555,0,0,0,0,0.129693278202817,0
"157",157,157,0,0,0,-98.8625,36.2055555555555,0,0,0,0,0.129693278202817,0
"158",158,158,0,0,0,-98.6875,36.2055555555555,0,0,0,0,0.129693278202817,0
"159",159,159,1,2.9,2.9,-98.5125,36.2055555555555,0,0,0,1,0.129693278202817,1
"160",160,160,0,0,0,-98.3375,36.2055555555555,0,0,0,0,0.129693278202817,0
"161",161,161,0,0,0,-98.1625,36.2055555555555,3,36000,3800,0,0.328033333333333,0
"162",162,162,0,0,0,-97.9875,36.2055555555555,0,0,0,0,0.129693278202817,0
"163",163,163,0,0,0,-97.8125,36.2055555555555,2,38000,4000,0,0.272433333333333,0
"164",164,164,1,2.8,2.8,-97.6375,36.2055555555555,2,85000,6295,1,0.0382,1
"165",165,165,1,2.8,2.8,-97.4625,36.2055555555555,6,139000,13930,1,0.519133333333333,1
"166",166,166,1,3.3,3.3,-97.2875,36.2055555555555,8,113500,16147,1,0.376733333333333,1
"167",167,167,4,2.42,9.7,-97.1125,36.2055555555555,6,210000,11048,2,0.0204,1
"168",168,168,15,2.68,40.2,-96.9375,36.2055555555555,7,290000,13397,10,0.409366666666667,1
"169",169,169,5,2.68,13.4,-96.7625,36.2055555555555,4,60000,4157,4,0.341,1
"170",170,170,0,0,0,-96.5875,36.2055555555555,3,22000,3082,0,0.0525333333333333,0
"171",171,171,0,0,0,-96.4125000000001,36.2055555555555,10,15800,6792,0,1.27223333333333,0
"172",172,172,0,0,0,-96.2375000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"173",173,173,0,0,0,-96.0625000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"174",174,174,0,0,0,-95.8875000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"175",175,175,0,0,0,-95.7125000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"176",176,176,0,0,0,-95.5375000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"177",177,177,0,0,0,-95.3625000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"178",178,178,0,0,0,-95.1875000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"179",179,179,0,0,0,-95.0125000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"180",180,180,0,0,0,-94.8375000000001,36.2055555555555,0,0,0,0,0.129693278202817,0
"181",181,181,0,0,0,-99.9125,36.0611111111111,0,0,0,0,0.129693278202817,0
"182",182,182,0,0,0,-99.7375,36.0611111111111,0,0,0,0,0.129693278202817,0
"183",183,183,0,0,0,-99.5625,36.0611111111111,0,0,0,0,0.129693278202817,0
"184",184,184,0,0,0,-99.3875,36.0611111111111,0,0,0,0,0.129693278202817,0
"185",185,185,0,0,0,-99.2125,36.0611111111111,0,0,0,0,0.129693278202817,0
"186",186,186,0,0,0,-99.0375,36.0611111111111,0,0,0,0,0.129693278202817,0
"187",187,187,0,0,0,-98.8625,36.0611111111111,0,0,0,0,0.129693278202817,0
"188",188,188,0,0,0,-98.6875,36.0611111111111,0,0,0,0,0.129693278202817,0
"189",189,189,0,0,0,-98.5125,36.0611111111111,0,0,0,0,0.129693278202817,0
"190",190,190,0,0,0,-98.3375,36.0611111111111,0,0,0,0,0.129693278202817,0
"191",191,191,0,0,0,-98.1625,36.0611111111111,1,13000,1300,0,3.34342380952381,0
"192",192,192,0,0,0,-97.9875,36.0611111111111,0,0,0,0,0.129693278202817,0
"193",193,193,0,0,0,-97.8125,36.0611111111111,3,6000,6500,0,0.0480333333333333,0
"194",194,194,0,0,0,-97.6375,36.0611111111111,1,50000,3435,0,0.237533333333333,0
"195",195,195,0,0,0,-97.4625,36.0611111111111,7,262000,19734,0,0.1971,0
"196",196,196,1,3.3,3.3,-97.2875,36.0611111111111,5,115000,8013,1,0.104133333333333,1
"197",197,197,4,2,8,-97.1125,36.0611111111111,0,0,0,0,0.129693278202817,0
"198",198,198,5,2.2,11,-96.9375,36.0611111111111,4,170000,9179,1,0.00779999999999998,1
"199",199,199,0,0,0,-96.7625,36.0611111111111,2,70000,4000,0,0.162733333333333,0
"200",200,200,0,0,0,-96.5875,36.0611111111111,5,96000,5744,0,0.116933333333333,0
"201",201,201,0,0,0,-96.4125000000001,36.0611111111111,3,1300,1200,0,1.07272380952381,0
"202",202,202,0,0,0,-96.2375000000001,36.0611111111111,2,2900,1622,0,0.0352,0
"203",203,203,0,0,0,-96.0625000000001,36.0611111111111,2,2900,1622,0,0.0352,0
"204",204,204,0,0,0,-95.8875000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"205",205,205,0,0,0,-95.7125000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"206",206,206,0,0,0,-95.5375000000001,36.0611111111111,1,500,250,0,-1.34892097491957e-16,0
"207",207,207,0,0,0,-95.3625000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"208",208,208,0,0,0,-95.1875000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"209",209,209,0,0,0,-95.0125000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"210",210,210,0,0,0,-94.8375000000001,36.0611111111111,0,0,0,0,0.129693278202817,0
"211",211,211,0,0,0,-99.9125,35.9166666666667,0,0,0,0,0.129693278202817,0
"212",212,212,0,0,0,-99.7375,35.9166666666667,0,0,0,0,0.129693278202817,0
"213",213,213,0,0,0,-99.5625,35.9166666666667,0,0,0,0,0.129693278202817,0
"214",214,214,0,0,0,-99.3875,35.9166666666667,0,0,0,0,0.129693278202817,0
"215",215,215,0,0,0,-99.2125,35.9166666666667,0,0,0,0,0.129693278202817,0
"216",216,216,0,0,0,-99.0375,35.9166666666667,1,10000,2000,0,0.0255993506493506,0
"217",217,217,0,0,0,-98.8625,35.9166666666667,0,0,0,0,0.129693278202817,0
"218",218,218,0,0,0,-98.6875,35.9166666666667,0,0,0,0,0.129693278202817,0
"219",219,219,0,0,0,-98.5125,35.9166666666667,0,0,0,0,0.129693278202817,0
"220",220,220,0,0,0,-98.3375,35.9166666666667,0,0,0,0,0.129693278202817,0
"221",221,221,0,0,0,-98.1625,35.9166666666667,0,0,0,0,0.129693278202817,0
"222",222,222,0,0,0,-97.9875,35.9166666666667,0,0,0,0,0.129693278202817,0
"223",223,223,0,0,0,-97.8125,35.9166666666667,7,14500,17000,0,0.868666666666666,0
"224",224,224,0,0,0,-97.6375,35.9166666666667,5,41000,10500,0,0.231766666666667,0
"225",225,225,0,0,0,-97.4625,35.9166666666667,5,69000,7000,0,0.0736333333333333,0
"226",226,226,4,2.85,11.4,-97.2875,35.9166666666667,0,0,0,3,0.129693278202817,1
"227",227,227,0,0,0,-97.1125,35.9166666666667,1,5000,1000,0,0.477966666666667,0
"228",228,228,3,2.8,8.4,-96.9375,35.9166666666667,0,0,0,3,0.129693278202817,1
"229",229,229,2,2.7,5.4,-96.7625,35.9166666666667,3,76050,2600,2,0.00599999999999996,1
"230",230,230,0,0,0,-96.5875,35.9166666666667,2,40000,1700,0,0.5527,0
"231",231,231,0,0,0,-96.4125000000001,35.9166666666667,5,21600,5791,0,0.0539666666666667,0
"232",232,232,0,0,0,-96.2375000000001,35.9166666666667,2,1100,2244,0,0.0678,0
"233",233,233,0,0,0,-96.0625000000001,35.9166666666667,1,1000,1122,0,5.05467380952381,0
"234",234,234,0,0,0,-95.8875000000001,35.9166666666667,0,0,0,0,0.129693278202817,0
"235",235,235,0,0,0,-95.7125000000001,35.9166666666667,6,48000,2852,0,0.218666666666667,0
"236",236,236,0,0,0,-95.5375000000001,35.9166666666667,7,48500,3102,0,0.219666666666667,0
"237",237,237,0,0,0,-95.3625000000001,35.9166666666667,0,0,0,0,0.129693278202817,0
"238",238,238,0,0,0,-95.1875000000001,35.9166666666667,0,0,0,0,0.129693278202817,0
"239",239,239,0,0,0,-95.0125000000001,35.9166666666667,0,0,0,0,0.129693278202817,0
"240",240,240,0,0,0,-94.8375000000001,35.9166666666667,0,0,0,0,0.129693278202817,0
"241",241,241,0,0,0,-99.9125,35.7722222222222,0,0,0,0,0.129693278202817,0
"242",242,242,0,0,0,-99.7375,35.7722222222222,0,0,0,0,0.129693278202817,0
"243",243,243,0,0,0,-99.5625,35.7722222222222,0,0,0,0,0.129693278202817,0
"244",244,244,0,0,0,-99.3875,35.7722222222222,0,0,0,0,0.129693278202817,0
"245",245,245,0,0,0,-99.2125,35.7722222222222,0,0,0,0,0.129693278202817,0
"246",246,246,0,0,0,-99.0375,35.7722222222222,1,10000,2000,0,0.0255993506493506,0
"247",247,247,0,0,0,-98.8625,35.7722222222222,0,0,0,0,0.129693278202817,0
"248",248,248,0,0,0,-98.6875,35.7722222222222,0,0,0,0,0.129693278202817,0
"249",249,249,0,0,0,-98.5125,35.7722222222222,1,5000,1500,0,2.92886652236652,0
"250",250,250,0,0,0,-98.3375,35.7722222222222,1,5000,1500,0,2.92886652236652,0
"251",251,251,0,0,0,-98.1625,35.7722222222222,0,0,0,0,0.129693278202817,0
"252",252,252,0,0,0,-97.9875,35.7722222222222,0,0,0,0,0.129693278202817,0
"253",253,253,0,0,0,-97.8125,35.7722222222222,0,0,0,0,0.129693278202817,0
"254",254,254,2,2.55,5.1,-97.6375,35.7722222222222,2,65000,4000,1,0.164733333333333,1
"255",255,255,23,2.29,52.7,-97.4625,35.7722222222222,3,130000,7190,5,0.134533333333333,1
"256",256,256,2,2.3,4.6,-97.2875,35.7722222222222,1,50000,3190,1,0.145,1
"257",257,257,33,2.93,96.7,-97.1125,35.7722222222222,1,5000,1000,29,0.477966666666667,1
"258",258,258,0,0,0,-96.9375,35.7722222222222,0,0,0,0,0.129693278202817,0
"259",259,259,1,2.6,2.6,-96.7625,35.7722222222222,1,1050,600,1,-1.37334588146132e-16,1
"260",260,260,1,2.6,2.6,-96.5875,35.7722222222222,4,4200,3025,1,0.1309,1
"261",261,261,0,0,0,-96.4125000000001,35.7722222222222,2,2200,2122,0,0.0992333333333334,0
"262",262,262,0,0,0,-96.2375000000001,35.7722222222222,1,2000,1122,0,4.81060714285715,0
"263",263,263,0,0,0,-96.0625000000001,35.7722222222222,3,7000,3044,0,0.00279999999999993,0
"264",264,264,0,0,0,-95.8875000000001,35.7722222222222,1,500,300,0,-1.34892097491957e-16,0
"265",265,265,0,0,0,-95.7125000000001,35.7722222222222,2,340,1222,0,0.5516,0
"266",266,266,0,0,0,-95.5375000000001,35.7722222222222,0,0,0,0,0.129693278202817,0
"267",267,267,0,0,0,-95.3625000000001,35.7722222222222,0,0,0,0,0.129693278202817,0
"268",268,268,0,0,0,-95.1875000000001,35.7722222222222,0,0,0,0,0.129693278202817,0
"269",269,269,0,0,0,-95.0125000000001,35.7722222222222,0,0,0,0,0.129693278202817,0
"270",270,270,0,0,0,-94.8375000000001,35.7722222222222,0,0,0,0,0.129693278202817,0
"271",271,271,0,0,0,-99.9125,35.6277777777778,0,0,0,0,0.129693278202817,0
"272",272,272,0,0,0,-99.7375,35.6277777777778,0,0,0,0,0.129693278202817,0
"273",273,273,0,0,0,-99.5625,35.6277777777778,0,0,0,0,0.129693278202817,0
"274",274,274,0,0,0,-99.3875,35.6277777777778,1,20000,2025,0,0.00273333333333324,0
"275",275,275,0,0,0,-99.2125,35.6277777777778,0,0,0,0,0.129693278202817,0
"276",276,276,0,0,0,-99.0375,35.6277777777778,0,0,0,0,0.129693278202817,0
"277",277,277,0,0,0,-98.8625,35.6277777777778,0,0,0,0,0.129693278202817,0
"278",278,278,0,0,0,-98.6875,35.6277777777778,0,0,0,0,0.129693278202817,0
"279",279,279,0,0,0,-98.5125,35.6277777777778,0,0,0,0,0.129693278202817,0
"280",280,280,0,0,0,-98.3375,35.6277777777778,0,0,0,0,0.129693278202817,0
"281",281,281,0,0,0,-98.1625,35.6277777777778,0,0,0,0,0.129693278202817,0
"282",282,282,0,0,0,-97.9875,35.6277777777778,0,0,0,0,0.129693278202817,0
"283",283,283,0,0,0,-97.8125,35.6277777777778,0,0,0,0,0.129693278202817,0
"284",284,284,0,0,0,-97.6375,35.6277777777778,0,0,0,0,0.129693278202817,0
"285",285,285,85,2.66,226,-97.4625,35.6277777777778,0,0,0,55,0.129693278202817,1
"286",286,286,89,2.72,242.3,-97.2875,35.6277777777778,0,0,0,65,0.129693278202817,1
"287",287,287,57,2.85,162.5,-97.1125,35.6277777777778,0,0,0,47,0.129693278202817,1
"288",288,288,1,2.9,2.9,-96.9375,35.6277777777778,0,0,0,1,0.129693278202817,1
"289",289,289,4,2.87,11.5,-96.7625,35.6277777777778,2,80000,1400,3,4.31002857142857,1
"290",290,290,0,0,0,-96.5875,35.6277777777778,4,2700,3525,0,0.2749,0
"291",291,291,0,0,0,-96.4125000000001,35.6277777777778,1,500,1500,0,1.48684271284271,0
"292",292,292,0,0,0,-96.2375000000001,35.6277777777778,4,9000,4366,0,0.125966666666667,0
"293",293,293,0,0,0,-96.0625000000001,35.6277777777778,3,11500,3044,0,0.00969999999999994,0
"294",294,294,0,0,0,-95.8875000000001,35.6277777777778,1,500,300,0,-1.34892097491957e-16,0
"295",295,295,0,0,0,-95.7125000000001,35.6277777777778,0,0,0,0,0.129693278202817,0
"296",296,296,0,0,0,-95.5375000000001,35.6277777777778,0,0,0,0,0.129693278202817,0
