"","X.1","X","numquake","avgmag","summag","locx","locy","numdrill","sumbbls","sumpsi","numbigquake","rfp","catbig"
"83",83,83,0,0,0,-96.0625000000001,36.6388888888889,0,0,0,0,0.0177596475608202,0
"84",84,84,0,0,0,-95.8875000000001,36.6388888888889,0,0,0,0,0.0177596475608202,0
"85",85,85,0,0,0,-95.7125000000001,36.6388888888889,2,700,600,0,-1.35516597943308e-17,0
"86",86,86,0,0,0,-95.5375000000001,36.6388888888889,7,2115,1954,0,-1.58414947826202e-17,0
"87",87,87,0,0,0,-95.3625000000001,36.6388888888889,3,615,797,0,0.123633333333333,0
"88",88,88,0,0,0,-95.1875000000001,36.6388888888889,0,0,0,0,0.0177596475608202,0
"89",89,89,0,0,0,-95.0125000000001,36.6388888888889,0,0,0,0,0.0177596475608202,0
"90",90,90,0,0,0,-94.8375000000001,36.6388888888889,0,0,0,0,0.0177596475608202,0
"91",91,91,0,0,0,-99.9125,36.4944444444444,0,0,0,0,0.0177596475608202,0
"92",92,92,0,0,0,-99.7375,36.4944444444444,0,0,0,0,0.0177596475608202,0
"93",93,93,0,0,0,-99.5625,36.4944444444444,0,0,0,0,0.0177596475608202,0
"94",94,94,0,0,0,-99.3875,36.4944444444444,0,0,0,0,0.0177596475608202,0
"95",95,95,0,0,0,-99.2125,36.4944444444444,0,0,0,0,0.0177596475608202,0
"96",96,96,0,0,0,-99.0375,36.4944444444444,0,0,0,0,0.0177596475608202,0
"97",97,97,0,0,0,-98.8625,36.4944444444444,0,0,0,0,0.0177596475608202,0
"98",98,98,0,0,0,-98.6875,36.4944444444444,1,1000,3000,0,-1.54182222544819e-17,0
"99",99,99,0,0,0,-98.5125,36.4944444444444,0,0,0,0,0.0177596475608202,0
"100",100,100,0,0,0,-98.3375,36.4944444444444,0,0,0,0,0.0177596475608202,0
"101",101,101,0,0,0,-98.1625,36.4944444444444,0,0,0,0,0.0177596475608202,0
"102",102,102,0,0,0,-97.9875,36.4944444444444,1,5000,2400,0,0.0218095238095238,0
"103",103,103,0,0,0,-97.8125,36.4944444444444,1,10000,300,0,-1.36071709455621e-17,0
"104",104,104,0,0,0,-97.6375,36.4944444444444,1,10000,300,0,-1.36071709455621e-17,0
"105",105,105,0,0,0,-97.4625,36.4944444444444,1,12000,300,0,-1.35655375821386e-17,0
"106",106,106,0,0,0,-97.2875,36.4944444444444,2,48000,2800,0,-1.87905246917808e-17,0
"107",107,107,0,0,0,-97.1125,36.4944444444444,0,0,0,0,0.0177596475608202,0
"108",108,108,0,0,0,-96.9375,36.4944444444444,0,0,0,0,0.0177596475608202,0
"109",109,109,0,0,0,-96.7625,36.4944444444444,0,0,0,0,0.0177596475608202,0
"110",110,110,0,0,0,-96.5875,36.4944444444444,0,0,0,0,0.0177596475608202,0
"111",111,111,0,0,0,-96.4125000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"112",112,112,0,0,0,-96.2375000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"113",113,113,0,0,0,-96.0625000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"114",114,114,0,0,0,-95.8875000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"115",115,115,0,0,0,-95.7125000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"116",116,116,0,0,0,-95.5375000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"117",117,117,0,0,0,-95.3625000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"118",118,118,0,0,0,-95.1875000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"119",119,119,0,0,0,-95.0125000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"120",120,120,0,0,0,-94.8375000000001,36.4944444444444,0,0,0,0,0.0177596475608202,0
"121",121,121,0,0,0,-99.9125,36.35,0,0,0,0,0.0177596475608202,0
"122",122,122,0,0,0,-99.7375,36.35,0,0,0,0,0.0177596475608202,0
"123",123,123,0,0,0,-99.5625,36.35,0,0,0,0,0.0177596475608202,0
"124",124,124,0,0,0,-99.3875,36.35,0,0,0,0,0.0177596475608202,0
"125",125,125,0,0,0,-99.2125,36.35,0,0,0,0,0.0177596475608202,0
"126",126,126,0,0,0,-99.0375,36.35,0,0,0,0,0.0177596475608202,0
"127",127,127,0,0,0,-98.8625,36.35,0,0,0,0,0.0177596475608202,0
"128",128,128,0,0,0,-98.6875,36.35,0,0,0,0,0.0177596475608202,0
"129",129,129,0,0,0,-98.5125,36.35,0,0,0,0,0.0177596475608202,0
"130",130,130,0,0,0,-98.3375,36.35,0,0,0,0,0.0177596475608202,0
"131",131,131,0,0,0,-98.1625,36.35,0,0,0,0,0.0177596475608202,0
"132",132,132,0,0,0,-97.9875,36.35,0,0,0,0,0.0177596475608202,0
"133",133,133,0,0,0,-97.8125,36.35,0,0,0,0,0.0177596475608202,0
"134",134,134,0,0,0,-97.6375,36.35,0,0,0,0,0.0177596475608202,0
"135",135,135,0,0,0,-97.4625,36.35,1,100,1122,0,0.040583146854037,0
"136",136,136,0,0,0,-97.2875,36.35,0,0,0,0,0.0177596475608202,0
"137",137,137,0,0,0,-97.1125,36.35,0,0,0,0,0.0177596475608202,0
"138",138,138,0,0,0,-96.9375,36.35,0,0,0,0,0.0177596475608202,0
"139",139,139,0,0,0,-96.7625,36.35,0,0,0,0,0.0177596475608202,0
"140",140,140,0,0,0,-96.5875,36.35,1,2000,500,0,-1.45439216225896e-17,0
"141",141,141,0,0,0,-96.4125000000001,36.35,2,2600,1622,0,-1.57651669496772e-17,0
"142",142,142,0,0,0,-96.2375000000001,36.35,0,0,0,0,0.0177596475608202,0
"143",143,143,0,0,0,-96.0625000000001,36.35,1,1000,300,0,-1.37390099297363e-17,0
"144",144,144,0,0,0,-95.8875000000001,36.35,2,2000,1422,0,-1.47937218031302e-17,0
"145",145,145,0,0,0,-95.7125000000001,36.35,0,0,0,0,0.0177596475608202,0
"146",146,146,0,0,0,-95.5375000000001,36.35,0,0,0,0,0.0177596475608202,0
"147",147,147,0,0,0,-95.3625000000001,36.35,0,0,0,0,0.0177596475608202,0
"148",148,148,0,0,0,-95.1875000000001,36.35,0,0,0,0,0.0177596475608202,0
"149",149,149,0,0,0,-95.0125000000001,36.35,0,0,0,0,0.0177596475608202,0
"150",150,150,0,0,0,-94.8375000000001,36.35,0,0,0,0,0.0177596475608202,0
"151",151,151,0,0,0,-99.9125,36.2055555555555,0,0,0,0,0.0177596475608202,0
"152",152,152,0,0,0,-99.7375,36.2055555555555,0,0,0,0,0.0177596475608202,0
"153",153,153,0,0,0,-99.5625,36.2055555555555,1,3000,3000,0,-1.61190505387765e-17,0
"154",154,154,0,0,0,-99.3875,36.2055555555555,0,0,0,0,0.0177596475608202,0
"155",155,155,0,0,0,-99.2125,36.2055555555555,0,0,0,0,0.0177596475608202,0
"156",156,156,0,0,0,-99.0375,36.2055555555555,0,0,0,0,0.0177596475608202,0
"157",157,157,0,0,0,-98.8625,36.2055555555555,0,0,0,0,0.0177596475608202,0
"158",158,158,0,0,0,-98.6875,36.2055555555555,0,0,0,0,0.0177596475608202,0
"159",159,159,0,0,0,-98.5125,36.2055555555555,0,0,0,0,0.0177596475608202,0
"160",160,160,0,0,0,-98.3375,36.2055555555555,0,0,0,0,0.0177596475608202,0
"161",161,161,0,0,0,-98.1625,36.2055555555555,0,0,0,0,0.0177596475608202,0
"162",162,162,0,0,0,-97.9875,36.2055555555555,0,0,0,0,0.0177596475608202,0
"163",163,163,0,0,0,-97.8125,36.2055555555555,0,0,0,0,0.0177596475608202,0
